trans_id,trans_dttm,act_id,act_ref_id,act_type_id,act_type_cd,act_type,act_strt_dttm,act_end_dttm,cust_id,cust_ref_int_id,cust_nm,locn_id,locn_cd,locn_nm,bsn_unit_id,bsn_unit_cd,bsn_unit_nm,chnl_id,chnl_cd,chnl_nm,tch_pnt_id,tch_pnt_cd,tch_pnt_nm,identf_type,inentif_val,batch_run_id,job_run_id,src_sys_id,src_sys_nm,tenant_id,rec_creat_by,rec_creat_dttm
19880204100165,1988-02-04 14:46:12,19880204103300165,CD1988020510103300165,12090002,CD12090002,TRANSACTION,1988-02-05 01:49:00,1988-02-04 14:46:12,CUST100165,100165,Rylee Rice,100002,LCN_100002,N_LCN_A00002,100046,BSN_100046,AREA00046,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 14:46:12
19880204100178,1988-02-04 15:03:14,19880204103200178,CD1988020510103200178,12090001,CD12090001,INTERACTION,1988-02-05 04:09:00,1988-02-04 15:03:14,CUST100178,100178,Adrienne Dickerson,100008,LCN_100008,N_LCN_A00008,100036,BSN_100036,AREA00036,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 15:03:14
19880204100167,1988-02-04 15:08:00,19880204103200167,CD1988020510103200167,12090001,CD12090001,INTERACTION,1988-02-05 02:13:00,1988-02-04 15:08:00,CUST100167,100167,Janessa Carlson,200006,WEB_200006,N_WEB_A00006,200046,BSN_200046,SITE00046,380006,CD380006,Instagram,200001,CD200001,Social Media,,,,,SRC1,,100001,,1988-02-04 15:08:00
19880204100165,1988-02-04 15:32:44,19880204103200165,CD1988020510103200165,12090001,CD12090001,INTERACTION,1988-02-05 01:49:00,1988-02-04 15:32:44,CUST100165,100165,Rylee Rice,200002,WEB_200002,N_WEB_A00002,200026,BSN_200026,SITE00026,380006,CD380006,Instagram,200001,CD200001,Social Media,,,,,SRC1,,100001,,1988-02-04 15:32:44
19880204100174,1988-02-04 15:44:20,19880204103200174,CD1988020510103200174,12090001,CD12090001,INTERACTION,1988-02-05 03:41:00,1988-02-04 15:44:20,CUST100174,100174,Josie Grimes,100014,LCN_100014,N_LCN_A00014,100014,BSN_100014,AREA00014,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 15:44:20
19880204100182,1988-02-04 15:50:12,19880204103300182,CD1988020510103300182,12090002,CD12090002,TRANSACTION,1988-02-05 04:49:00,1988-02-04 15:50:12,CUST100182,100182,Joey Vargas,100002,LCN_100002,N_LCN_A00002,100029,BSN_100029,AREA00029,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 15:50:12
19880204100157,1988-02-04 15:53:08,19880204103300157,CD1988020510103300157,12090002,CD12090002,TRANSACTION,1988-02-05 00:19:00,1988-02-04 15:53:08,CUST100157,100157,Diego Hicks,100007,LCN_100007,N_LCN_A00007,100041,BSN_100041,AREA00041,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 15:53:08
19880204100157,1988-02-04 15:53:08,19880204103200157,CD1988020510103200157,12090001,CD12090001,INTERACTION,1988-02-05 00:19:00,1988-02-04 15:53:08,CUST100157,100157,Diego Hicks,100007,LCN_100007,N_LCN_A00007,100041,BSN_100041,AREA00041,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 15:53:08
19880204100186,1988-02-04 16:19:22,19880204103300186,CD1988020510103300186,12090002,CD12090002,TRANSACTION,1988-02-05 05:27:00,1988-02-04 16:19:22,CUST100186,100186,Devon Morton,100006,LCN_100006,N_LCN_A00006,100009,BSN_100009,AREA00009,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 16:19:22
19880204100186,1988-02-04 16:19:22,19880204103200186,CD1988020510103200186,12090001,CD12090001,INTERACTION,1988-02-05 05:27:00,1988-02-04 16:19:22,CUST100186,100186,Devon Morton,100006,LCN_100006,N_LCN_A00006,100009,BSN_100009,AREA00009,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 16:19:22
19880204100184,1988-02-04 16:30:54,19880204103300184,CD1988020510103300184,12090002,CD12090002,TRANSACTION,1988-02-05 05:05:00,1988-02-04 16:30:54,CUST100184,100184,Arian Shelton,100014,LCN_100014,N_LCN_A00014,100039,BSN_100039,AREA00039,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 16:30:54
19880204100184,1988-02-04 16:31:00,19880204103400184,CD1988020510103400184,12090003,CD12090003,SERVICE REQUEST,1988-02-05 05:05:00,1988-02-04 16:31:00,CUST100184,100184,Arian Shelton,200010,WEB_200010,N_WEB_A00010,200003,BSN_200003,SITE00003,380015,CD380015,IVR,200005,CD200005,Contact Center,,,,,SRC1,,100001,,1988-02-04 16:31:00
19880204100184,1988-02-04 16:31:00,19880204103200184,CD1988020510103200184,12090003,CD12090003,SERVICE REQUEST,1988-02-05 05:05:00,1988-02-04 16:31:00,CUST100184,100184,Arian Shelton,200010,WEB_200010,N_WEB_A00010,200003,BSN_200003,SITE00003,380015,CD380015,IVR,200005,CD200005,Contact Center,,,,,SRC1,,100001,,1988-02-04 16:31:00
19880204100196,1988-02-04 16:33:42,19880204103300196,CD1988020510103300196,12090002,CD12090002,TRANSACTION,1988-02-05 07:21:00,1988-02-04 16:33:42,CUST100196,100196,Jeremiah Garza,100012,LCN_100012,N_LCN_A00012,100001,BSN_100001,AREA00001,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 16:33:42
19880204100196,1988-02-04 16:33:42,19880204103200196,CD1988020510103200196,12090001,CD12090001,INTERACTION,1988-02-05 07:21:00,1988-02-04 16:33:42,CUST100196,100196,Jeremiah Garza,100012,LCN_100012,N_LCN_A00012,100001,BSN_100001,AREA00001,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 16:33:42
19880204100182,1988-02-04 16:37:14,19880204103200182,CD1988020510103200182,12090001,CD12090001,INTERACTION,1988-02-05 04:49:00,1988-02-04 16:37:14,CUST100182,100182,Joey Vargas,200011,WEB_200011,N_WEB_A00011,200019,BSN_200019,SITE00019,380006,CD380006,Instagram,200001,CD200001,Social Media,,,,,SRC1,,100001,,1988-02-04 16:37:14
19880204100190,1988-02-04 17:17:24,19880204103300190,CD1988020510103300190,12090002,CD12090002,TRANSACTION,1988-02-05 06:11:00,1988-02-04 17:17:24,CUST100190,100190,Kimber Sandoval,100007,LCN_100007,N_LCN_A00007,100047,BSN_100047,AREA00047,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 17:17:24
19880204100197,1988-02-04 17:43:46,19880204103200197,CD1988020510103200197,12090001,CD12090001,INTERACTION,1988-02-05 07:35:00,1988-02-04 17:43:46,CUST100197,100197,Isla Singleton,100011,LCN_100011,N_LCN_A00011,100042,BSN_100042,AREA00042,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 17:43:46
19880204100188,1988-02-04 17:54:14,19880204103300188,CD1988020510103300188,12090002,CD12090002,TRANSACTION,1988-02-05 05:51:00,1988-02-04 17:54:14,CUST100188,100188,Leila Parrish,100001,LCN_100001,N_LCN_A00001,100022,BSN_100022,AREA00022,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 17:54:14
19880204100177,1988-02-04 18:02:46,19880204103200177,CD1988020510103200177,12090001,CD12090001,INTERACTION,1988-02-05 03:59:00,1988-02-04 18:02:46,CUST100177,100177,Erin Snider,100002,LCN_100002,N_LCN_A00002,100006,BSN_100006,AREA00006,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 18:02:46
19880204100185,1988-02-04 18:14:56,19880204103300185,CD1988020510103300185,12090002,CD12090002,TRANSACTION,1988-02-05 05:13:00,1988-02-04 18:14:56,CUST100185,100185,Lucille Baldwin,100014,LCN_100014,N_LCN_A00014,100022,BSN_100022,AREA00022,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 18:14:56
19880204100190,1988-02-04 18:30:28,19880204103200190,CD1988020510103200190,12090001,CD12090001,INTERACTION,1988-02-05 06:11:00,1988-02-04 18:30:28,CUST100190,100190,Kimber Sandoval,200008,WEB_200008,N_WEB_A00008,200031,BSN_200031,SITE00031,380006,CD380006,Instagram,200001,CD200001,Social Media,,,,,SRC1,,100001,,1988-02-04 18:30:28
19880204100185,1988-02-04 19:15:32,19880204103200185,CD1988020510103200185,12090001,CD12090001,INTERACTION,1988-02-05 05:13:00,1988-02-04 19:15:32,CUST100185,100185,Lucille Baldwin,200011,WEB_200011,N_WEB_A00011,200013,BSN_200013,SITE00013,380006,CD380006,Instagram,200001,CD200001,Social Media,,,,,SRC1,,100001,,1988-02-04 19:15:32
19880204100188,1988-02-04 19:15:54,19880204103200188,CD1988020510103200188,12090001,CD12090001,INTERACTION,1988-02-05 05:51:00,1988-02-04 19:15:54,CUST100188,100188,Leila Parrish,200010,WEB_200010,N_WEB_A00010,200029,BSN_200029,SITE00029,380006,CD380006,Instagram,200001,CD200001,Social Media,,,,,SRC1,,100001,,1988-02-04 19:15:54
19880204100181,1988-02-04 19:28:48,19880204103200181,CD1988020510103200181,12090001,CD12090001,INTERACTION,1988-02-05 04:39:00,1988-02-04 19:28:48,CUST100181,100181,Jude Alvarado,100001,LCN_100001,N_LCN_A00001,100014,BSN_100014,AREA00014,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 19:28:48
19880204100194,1988-02-04 19:57:10,19880204103300194,CD1988020510103300194,12090002,CD12090002,TRANSACTION,1988-02-05 06:57:00,1988-02-04 19:57:10,CUST100194,100194,Jordan Farley,100013,LCN_100013,N_LCN_A00013,100044,BSN_100044,AREA00044,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 19:57:10
19880204100200,1988-02-04 20:56:08,19880204103300200,CD1988020510103300200,12090002,CD12090002,TRANSACTION,1988-02-05 08:07:00,1988-02-04 20:56:08,CUST100200,100200,Daisy Gay,100007,LCN_100007,N_LCN_A00007,100014,BSN_100014,AREA00014,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 20:56:08
19880204100194,1988-02-04 20:56:58,19880204103200194,CD1988020510103200194,12090001,CD12090001,INTERACTION,1988-02-05 06:57:00,1988-02-04 20:56:58,CUST100194,100194,Jordan Farley,200009,WEB_200009,N_WEB_A00009,200044,BSN_200044,SITE00044,380006,CD380006,Instagram,200001,CD200001,Social Media,,,,,SRC1,,100001,,1988-02-04 20:56:58
19880204100199,1988-02-04 21:29:14,19880204103300199,CD1988020510103300199,12090002,CD12090002,TRANSACTION,1988-02-05 07:59:00,1988-02-04 21:29:14,CUST100199,100199,Nia Webb,100003,LCN_100003,N_LCN_A00003,100028,BSN_100028,AREA00028,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 21:29:14
19880204100199,1988-02-04 21:29:20,19880204103400199,CD1988020510103400199,12090003,CD12090003,SERVICE REQUEST,1988-02-05 07:59:00,1988-02-04 21:29:20,CUST100199,100199,Nia Webb,200013,WEB_200013,N_WEB_A00013,200012,BSN_200012,SITE00012,380015,CD380015,IVR,200005,CD200005,Contact Center,,,,,SRC1,,100001,,1988-02-04 21:29:20
19880204100199,1988-02-04 21:29:20,19880204103200199,CD1988020510103200199,12090003,CD12090003,SERVICE REQUEST,1988-02-05 07:59:00,1988-02-04 21:29:20,CUST100199,100199,Nia Webb,200013,WEB_200013,N_WEB_A00013,200012,BSN_200012,SITE00012,380015,CD380015,IVR,200005,CD200005,Contact Center,,,,,SRC1,,100001,,1988-02-04 21:29:20
19880204100200,1988-02-04 21:52:34,19880204103200200,CD1988020510103200200,12090001,CD12090001,INTERACTION,1988-02-05 08:07:00,1988-02-04 21:52:34,CUST100200,100200,Daisy Gay,200005,WEB_200005,N_WEB_A00005,200002,BSN_200002,SITE00002,380006,CD380006,Instagram,200001,CD200001,Social Media,,,,,SRC1,,100001,,1988-02-04 21:52:34
19880204100195,1988-02-04 23:23:08,19880204103300195,CD1988020510103300195,12090002,CD12090002,TRANSACTION,1988-02-05 07:13:00,1988-02-04 23:23:08,CUST100195,100195,Houston Daugherty,100014,LCN_100014,N_LCN_A00014,100015,BSN_100015,AREA00015,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 23:23:08
19880204100198,1988-02-04 23:59:08,19880204103300198,CD1988020510103300198,12090002,CD12090002,TRANSACTION,1988-02-05 07:45:00,1988-02-04 23:59:08,CUST100198,100198,Braylen Savage,100006,LCN_100006,N_LCN_A00006,100003,BSN_100003,AREA00003,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-04 23:59:08
19880205100195,1988-02-05 00:22:00,19880205103200195,CD1988020510103200195,12090001,CD12090001,INTERACTION,1988-02-05 07:13:00,1988-02-05 00:22:00,CUST100195,100195,Houston Daugherty,200007,WEB_200007,N_WEB_A00007,200033,BSN_200033,SITE00033,380006,CD380006,Instagram,200001,CD200001,Social Media,,,,,SRC1,,100001,,1988-02-05 00:22:00
19880205100198,1988-02-05 00:37:52,19880205103200198,CD1988020510103200198,12090001,CD12090001,INTERACTION,1988-02-05 07:45:00,1988-02-05 00:37:52,CUST100198,100198,Braylen Savage,200006,WEB_200006,N_WEB_A00006,200043,BSN_200043,SITE00043,380006,CD380006,Instagram,200001,CD200001,Social Media,,,,,SRC1,,100001,,1988-02-05 00:37:52
19880205100073,1988-02-05 13:36:12,19880205103200073,CD1988020410103200073,12090001,CD12090001,INTERACTION,1988-02-04 10:03:00,1988-02-05 13:36:12,CUST100073,100073,Peyton Buckley,100001,LCN_100001,N_LCN_A00001,100009,BSN_100009,AREA00009,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-05 13:36:12
19880205100057,1988-02-05 19:38:20,19880205103200057,CD1988020410103200057,12090001,CD12090001,INTERACTION,1988-02-04 06:31:00,1988-02-05 19:38:20,CUST100057,100057,Kimber Bryan,100010,LCN_100010,N_LCN_A00010,100022,BSN_100022,AREA00022,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-05 19:38:20
19880206100191,1988-02-06 04:35:10,19880206103200191,CD1988020510103200191,12090001,CD12090001,INTERACTION,1988-02-05 06:23:00,1988-02-06 04:35:10,CUST100191,100191,Branson Ramos,100014,LCN_100014,N_LCN_A00014,100041,BSN_100041,AREA00041,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 04:35:10
19880206100009,1988-02-06 05:33:04,19880206103300009,CD1988020410103300009,12090002,CD12090002,TRANSACTION,1988-02-04 22:21:00,1988-02-06 05:33:04,CUST100009,100009,Tia Hopper,100008,LCN_100008,N_LCN_A00008,100036,BSN_100036,AREA00036,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 05:33:04
19880206100009,1988-02-06 06:36:08,19880206103200009,CD1988020410103200009,12090001,CD12090001,INTERACTION,1988-02-04 22:21:00,1988-02-06 06:36:08,CUST100009,100009,Tia Hopper,200014,WEB_200014,N_WEB_A00014,200044,BSN_200044,SITE00044,380006,CD380006,Instagram,200001,CD200001,Social Media,,,,,SRC1,,100001,,1988-02-06 06:36:08
19880206100189,1988-02-06 07:34:30,19880206103300189,CD1988020510103300189,12090002,CD12090002,TRANSACTION,1988-02-05 06:05:00,1988-02-06 07:34:30,CUST100189,100189,Konnor Leblanc,100001,LCN_100001,N_LCN_A00001,100015,BSN_100015,AREA00015,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 07:34:30
19880206100189,1988-02-06 07:34:30,19880206103200189,CD1988020510103200189,12090001,CD12090001,INTERACTION,1988-02-05 06:05:00,1988-02-06 07:34:30,CUST100189,100189,Konnor Leblanc,100001,LCN_100001,N_LCN_A00001,100015,BSN_100015,AREA00015,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 07:34:30
19880205100063,1988-02-05 16:42:52,19880205103200063,CD1988020410103200063,12090001,CD12090001,INTERACTION,1988-02-04 07:41:00,1988-02-05 16:42:52,CUST100063,100063,Charity Finley,100012,LCN_100012,N_LCN_A00012,100033,BSN_100033,AREA00033,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-05 16:42:52
19880205100192,1988-02-05 18:36:36,19880205103200192,CD1988020510103200192,12090001,CD12090001,INTERACTION,1988-02-05 06:33:00,1988-02-05 18:36:36,CUST100192,100192,Emmalyn Pitts,100001,LCN_100001,N_LCN_A00001,100020,BSN_100020,AREA00020,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-05 18:36:36
19880205100035,1988-02-05 20:37:32,19880205103200035,CD1988020510103200035,12090001,CD12090001,INTERACTION,1988-02-05 02:37:00,1988-02-05 20:37:32,CUST100035,100035,Triston Mooney,100003,LCN_100003,N_LCN_A00003,100044,BSN_100044,AREA00044,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-05 20:37:32
19880205100087,1988-02-05 23:07:08,19880205103200087,CD1988020410103200087,12090001,CD12090001,INTERACTION,1988-02-04 12:21:00,1988-02-05 23:07:08,CUST100087,100087,Lilly David,100013,LCN_100013,N_LCN_A00013,100028,BSN_100028,AREA00028,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-05 23:07:08
19880206100140,1988-02-06 01:20:22,19880206103200140,CD1988020410103200140,12090001,CD12090001,INTERACTION,1988-02-04 21:27:00,1988-02-06 01:20:22,CUST100140,100140,Frances Galloway,100013,LCN_100013,N_LCN_A00013,100031,BSN_100031,AREA00031,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 01:20:22
19880206100194,1988-02-06 01:39:30,19880206103200194,CD1988020510103200194,12090001,CD12090001,INTERACTION,1988-02-05 06:57:00,1988-02-06 01:39:30,CUST100194,100194,Jordan Farley,100008,LCN_100008,N_LCN_A00008,100002,BSN_100002,AREA00002,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 01:39:30
19880206100086,1988-02-06 02:08:44,19880206103300086,CD1988020410103300086,12090002,CD12090002,TRANSACTION,1988-02-04 12:09:00,1988-02-06 02:08:44,CUST100086,100086,Elliana Pierce,100009,LCN_100009,N_LCN_A00009,100030,BSN_100030,AREA00030,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 02:08:44
19880206100086,1988-02-06 03:22:28,19880206103200086,CD1988020410103200086,12090001,CD12090001,INTERACTION,1988-02-04 12:09:00,1988-02-06 03:22:28,CUST100086,100086,Elliana Pierce,200011,WEB_200011,N_WEB_A00011,200018,BSN_200018,SITE00018,380006,CD380006,Instagram,200001,CD200001,Social Media,,,,,SRC1,,100001,,1988-02-06 03:22:28
19880206100069,1988-02-06 03:47:08,19880206103300069,CD1988020410103300069,12090002,CD12090002,TRANSACTION,1988-02-04 09:05:00,1988-02-06 03:47:08,CUST100069,100069,Johnathan Page,100011,LCN_100011,N_LCN_A00011,100022,BSN_100022,AREA00022,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 03:47:08
19880206100069,1988-02-06 04:53:18,19880206103200069,CD1988020410103200069,12090001,CD12090001,INTERACTION,1988-02-04 09:05:00,1988-02-06 04:53:18,CUST100069,100069,Johnathan Page,200003,WEB_200003,N_WEB_A00003,200020,BSN_200020,SITE00020,380006,CD380006,Instagram,200001,CD200001,Social Media,,,,,SRC1,,100001,,1988-02-06 04:53:18
19880206100031,1988-02-06 05:33:28,19880206103200031,CD1988020510103200031,12090001,CD12090001,INTERACTION,1988-02-05 01:47:00,1988-02-06 05:33:28,CUST100031,100031,Kaylie Douglas,100007,LCN_100007,N_LCN_A00007,100022,BSN_100022,AREA00022,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 05:33:28
19880206100175,1988-02-06 06:14:24,19880206103300175,CD1988020510103300175,12090002,CD12090002,TRANSACTION,1988-02-05 03:47:00,1988-02-06 06:14:24,CUST100175,100175,Angie Butler,100012,LCN_100012,N_LCN_A00012,100030,BSN_100030,AREA00030,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 06:14:24
19880206100048,1988-02-06 06:40:10,19880206103200048,CD1988020410103200048,12090001,CD12090001,INTERACTION,1988-02-04 04:35:00,1988-02-06 06:40:10,CUST100048,100048,Kayla Cain,100010,LCN_100010,N_LCN_A00010,100043,BSN_100043,AREA00043,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 06:40:10
19880206100175,1988-02-06 07:16:30,19880206103200175,CD1988020510103200175,12090001,CD12090001,INTERACTION,1988-02-05 03:47:00,1988-02-06 07:16:30,CUST100175,100175,Angie Butler,200002,WEB_200002,N_WEB_A00002,200033,BSN_200033,SITE00033,380006,CD380006,Instagram,200001,CD200001,Social Media,,,,,SRC1,,100001,,1988-02-06 07:16:30
19880206100050,1988-02-06 08:13:30,19880206103300050,CD1988020410103300050,12090002,CD12090002,TRANSACTION,1988-02-04 05:09:00,1988-02-06 08:13:30,CUST100050,100050,Felipe Hood,100006,LCN_100006,N_LCN_A00006,100004,BSN_100004,AREA00004,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 08:13:30
19880206100050,1988-02-06 08:13:36,19880206103400050,CD1988020410103400050,12090003,CD12090003,SERVICE REQUEST,1988-02-04 05:09:00,1988-02-06 08:13:36,CUST100050,100050,Felipe Hood,200008,WEB_200008,N_WEB_A00008,200035,BSN_200035,SITE00035,380015,CD380015,IVR,200005,CD200005,Contact Center,,,,,SRC1,,100001,,1988-02-06 08:13:36
19880206100050,1988-02-06 08:13:36,19880206103200050,CD1988020410103200050,12090003,CD12090003,SERVICE REQUEST,1988-02-04 05:09:00,1988-02-06 08:13:36,CUST100050,100050,Felipe Hood,200008,WEB_200008,N_WEB_A00008,200035,BSN_200035,SITE00035,380015,CD380015,IVR,200005,CD200005,Contact Center,,,,,SRC1,,100001,,1988-02-06 08:13:36
19880206100021,1988-02-06 08:33:38,19880206103200021,CD1988020510103200021,12090001,CD12090001,INTERACTION,1988-02-05 00:23:00,1988-02-06 08:33:38,CUST100021,100021,Salma Mcclain,100011,LCN_100011,N_LCN_A00011,100016,BSN_100016,AREA00016,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 08:33:38
19880206100183,1988-02-06 08:39:32,19880206103200183,CD1988020510103200183,12090001,CD12090001,INTERACTION,1988-02-05 04:55:00,1988-02-06 08:39:32,CUST100183,100183,Howard Strong,100013,LCN_100013,N_LCN_A00013,100016,BSN_100016,AREA00016,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 08:39:32
19880206100101,1988-02-06 09:40:12,19880206103200101,CD1988020410103200101,12090001,CD12090001,INTERACTION,1988-02-04 14:35:00,1988-02-06 09:40:12,CUST100101,100101,Ryan Daniel,100006,LCN_100006,N_LCN_A00006,100029,BSN_100029,AREA00029,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 09:40:12
19880206100005,1988-02-06 10:21:08,19880206103300005,CD1988020410103300005,12090002,CD12090002,TRANSACTION,1988-02-04 21:41:00,1988-02-06 10:21:08,CUST100005,100005,Selena Whitehead,100003,LCN_100003,N_LCN_A00003,100007,BSN_100007,AREA00007,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 10:21:08
19880206100005,1988-02-06 10:21:08,19880206103200005,CD1988020410103200005,12090001,CD12090001,INTERACTION,1988-02-04 21:41:00,1988-02-06 10:21:08,CUST100005,100005,Selena Whitehead,100003,LCN_100003,N_LCN_A00003,100007,BSN_100007,AREA00007,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 10:21:08
19880206100004,1988-02-06 12:57:38,19880206103300004,CD1988020410103300004,12090002,CD12090002,TRANSACTION,1988-02-04 21:31:00,1988-02-06 12:57:38,CUST100004,100004,Jakob Nichols,100011,LCN_100011,N_LCN_A00011,100016,BSN_100016,AREA00016,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 12:57:38
19880206100004,1988-02-06 12:57:38,19880206103200004,CD1988020410103200004,12090001,CD12090001,INTERACTION,1988-02-04 21:31:00,1988-02-06 12:57:38,CUST100004,100004,Jakob Nichols,100011,LCN_100011,N_LCN_A00011,100016,BSN_100016,AREA00016,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 12:57:38
19880206100160,1988-02-06 16:12:22,19880206103200160,CD1988020510103200160,12090001,CD12090001,INTERACTION,1988-02-05 00:53:00,1988-02-06 16:12:22,CUST100160,100160,Frances Galloway,100009,LCN_100009,N_LCN_A00009,100029,BSN_100029,AREA00029,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 16:12:22
19880206100133,1988-02-06 17:12:10,19880206103200133,CD1988020410103200133,12090001,CD12090001,INTERACTION,1988-02-04 19:57:00,1988-02-06 17:12:10,CUST100133,100133,Naomi Patterson,100007,LCN_100007,N_LCN_A00007,100031,BSN_100031,AREA00031,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 17:12:10
19880206100116,1988-02-06 20:16:10,19880206103300116,CD1988020410103300116,12090002,CD12090002,TRANSACTION,1988-02-04 17:11:00,1988-02-06 20:16:10,CUST100116,100116,Karla Dillard,100013,LCN_100013,N_LCN_A00013,100034,BSN_100034,AREA00034,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,,,,,SRC1,,100001,,1988-02-06 20:16:10
19880206100116,1988-02-06 20:16:16,19880206103400116,CD1988020410103400116,12090003,CD12090003,SERVICE REQUEST,1988-02-04 17:11:00,1988-02-06 20:16:16,CUST100116,100116,Karla Dillard,200010,WEB_200010,N_WEB_A00010,200004,BSN_200004,SITE00004,380015,CD380015,IVR,200005,CD200005,Contact Center,,,,,SRC1,,100001,,1988-02-06 20:16:16
19880206100116,1988-02-06 20:16:16,19880206103200116,CD1988020410103200116,12090003,CD12090003,SERVICE REQUEST,1988-02-04 17:11:00,1988-02-06 20:16:16,CUST100116,100116,Karla Dillard,200010,WEB_200010,N_WEB_A00010,200004,BSN_200004,SITE00004,380015,CD380015,IVR,200005,CD200005,Contact Center,,,,,SRC1,,100001,,1988-02-06 20:16:16
