"intrctn_enq_id"	"intrctn_id"	"intrctn_dttm"	"intrctn_ln_item_seq_num"	"prev_intrctn_id"	"prev_intrctn_dttm"	"promo_ofr_id"	"promo_ofr_ref_int_id"	"promo_initv_id"	"promo_initv_ref_int_id"	"intrctn_type"	"intrctn_dirctn"	"intrctn_ctgry"	"intrctn_sub_ctgry"	"intrctn_ctgry_id"	"intrctn_reason"	"intrctn_begin_dttm"	"intrctn_end_dttm"	"terminal_nm"	"act_type_id"	"act_type_cd"	"act_type"	"act_id"	"emp_id"	"emp_nm"	"chnl_id"	"chnl_cd"	"chnl_nm"	"tch_pnt_id"	"tch_pnt_cd"	"tch_pnt_nm"	"cust_id"	"cust_ref_int_id"	"cust_nm"	"bsn_unit_id"	"bsn_unit_cd"	"bsn_unit_nm"	"locn_id"	"locn_cd"	"locn_nm"	"item_id"	"item_ref_int_id"	"item_nm"	"mrhrc_hier_grp_id"	"mrhrc_hier_grp_nm"	"st_id"	"st_cd"	"ofr_intrctn_type"	"intrctn_event"	"item_intrctn_type"	"intrctn_desc"	"batch_run_id"	"job_run_id"	"src_sys_id"	"src_sys_nm"	"tenant_id"	"rec_creat_by"	"rec_creat_dttm"
" 199103071103200123 "	"199103071103200123"	"1991-03-07 07:14:00"	2	"199103071101200123"	"1991-03-07 07:03:36"	"ID1618150002"	1618150002	"ID914920002"	914920002	"read_review"	"INBOUND"	"ENQUIRY"	"ENQUIRY"	"INTCATID_003"	"RESEARCH"	"1991-03-07 07:14:00"	"1991-03-07 07:14:12"	"COUNTER_NO_3"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200123"	200123	"Howard Ashley"	200023	"BSN_200023"	"SITE00023"	200004	"WEB_200004"	"N_WEB_A00004"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_ReadReview"	"RESEARCH"	"Evaluation of options by customer"			"SRC1"		100001		"1991-03-07 07:14:12"
" 199103071103200126 "	"199103071103200126"	"1991-03-07 07:14:12"	1	"199103071103200126"	"1991-03-07 16:41:00"	"ID1618150005"	1618150005	"ID914920005"	914920005	"read_review"	"INBOUND"	"ENQUIRY"	"ENQUIRY"	"INTCATID_003"	"RESEARCH"	"1991-03-07 07:14:12"	"1991-03-07 07:15:14"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200126"	200126	"Brielle Price"	200011	"BSN_200011"	"SITE00011"	200008	"WEB_200008"	"N_WEB_A00008"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_ReadReview"	"RESEARCH"	"Evaluation of options by customer"			"SRC1"		100001		"1991-03-07 07:15:14"
" 199103071101200124 "	"199103071101200124"	"1991-03-07 07:15:14"	1	"199103071101200124"	"1991-03-07 16:15:00"	"ID1618150006"	1618150006	"ID914920006"	914920006	"login"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1991-03-07 07:15:14"	"1991-03-07 07:24:18"	"COUNTER_NO_6"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200124"	200124	"Nash Marks"	200034	"BSN_200034"	"SITE00034"	200001	"WEB_200001"	"N_WEB_A00001"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"SUSPECT"	"ONL_Login"	"AWARENESS"	"Login to online page"			"SRC1"		100001		"1991-03-07 07:24:18"
" 199103071111200091 "	"199103071111200091"	"1991-03-07 07:24:18"	7	"199103071110200091"	"1991-03-07 06:42:00"	"ID1618150001"	1618150001	"ID914920001"	914920001	"loyalty_events_points_transfer"	"INBOUND"	"ENQUIRY"	"TRANSACT"	"INTCATID_005"	"PURCHASE"	"1991-03-07 07:24:18"	"1991-03-07 07:26:36"	"COUNTER_NO_1"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200091"	200091	"Lilyanna Marsh"	200040	"BSN_200040"	"SITE00040"	200009	"WEB_200009"	"N_WEB_A00009"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"CUSTOMER"	"ONL_LoyaltyEventsPointTransfer"	"PURCHASE"	"Redemption of points accrued"			"SRC1"		100001		"1991-03-07 07:26:36"
" 199103071119200075 "	"199103071119200075"	"1991-03-07 07:26:36"	9	"199103071114200075"	"1991-03-07 06:58:58"	"ID1618150004"	1618150004	"ID914920004"	914920004	"feedback"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1991-03-07 07:26:36"	"1991-03-07 07:31:34"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200075"	200075	"Silas Mejia"	200010	"BSN_200010"	"SITE00010"	200011	"WEB_200011"	"N_WEB_A00011"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"EVANGELIST"	"ONL_feedback"	"ENGAGE"	"Customer engagement towards brand"			"SRC1"		100001		"1991-03-07 07:31:34"
" 199103071105200121 "	"199103071105200121"	"1991-03-07 07:26:36"	2	"199103071101200121"	"1991-03-07 06:58:58"	"ID1618150004"	1618150004	"ID914920004"	914920004	"offer_enquiry"	"INBOUND"	"ENQUIRY"	"ENQUIRY"	"INTCATID_003"	"AWARENESS"	"1991-03-07 07:26:36"	"1991-03-07 07:31:40"	"COUNTER_NO_4"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200121"	200121	"Brodie Callahan"	200021	"BSN_200021"	"SITE00021"	200014	"WEB_200014"	"N_WEB_A00014"	"CD5130238"	5130238	"Hill Painting"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_OfferEnquiry"	"AWARENESS"	"Looking for offers for purchase"			"SRC1"		100001		"1991-03-07 07:31:40"
" 199103071109200116 "	"199103071109200116"	"1991-03-07 07:24:00"	3	"199103071108200116"	"1991-03-07 07:00:00"	"ID1618150002"	1618150002	"ID914920002"	914920002	"delete_items_from_cart"	"INBOUND"	"ENQUIRY"	"DESELECT"	"INTCATID_009"	"PURCHASE"	"1991-03-07 07:24:00"	"1991-03-07 07:25:02"	"COUNTER_NO_6"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200116"	200116	"Silas Potts"	200018	"BSN_200018"	"SITE00018"	200003	"WEB_200003"	"N_WEB_A00003"	"CD5130223"	5130223	"Baggit"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_DeleteItemsFromCart"	"PURCHASE"	"Displays un-willingness to buy"			"SRC1"		100001		"1991-03-07 07:25:02"
" 199103071106200118 "	"199103071106200118"	"1991-03-07 07:25:02"	3	"199103071112200118"	"1991-03-07 06:55:30"	"ID1618150004"	1618150004	"ID914920004"	914920004	"add_items_into_wishlist"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"PURCHASE"	"1991-03-07 07:25:02"	"1991-03-07 07:26:04"	"COUNTER_NO_5"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200118"	200118	"Iris Andrews"	200031	"BSN_200031"	"SITE00031"	200002	"WEB_200002"	"N_WEB_A00002"	"CD5130423"	5130423	"Dental Hygiene"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_AddItemsIntoWishList"	"PURCHASE"	"Displays interest in product"			"SRC1"		100001		"1991-03-07 07:26:04"
" 199103071112200120 "	"199103071112200120"	"1991-03-07 07:26:04"	2	"199103071105200120"	"1991-03-07 06:51:16"	"ID1618150002"	1618150002	"ID914920002"	914920002	"click_on_product"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"RESEARCH"	"1991-03-07 07:26:04"	"1991-03-07 07:26:12"	"COUNTER_NO_6"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200120"	200120	"Priscilla Potter"	200019	"BSN_200019"	"SITE00019"	200007	"WEB_200007"	"N_WEB_A00007"	"CD5130288"	5130288	"Tanjore"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_ClickOnProduct"	"RESEARCH"	"Looking for purchase of item"			"SRC1"		100001		"1991-03-07 07:26:12"
" 199103071113200129 "	"199103071113200129"	"1991-03-07 07:26:12"	1	"199103071113200129"	"1991-03-07 17:09:00"	"ID1618150005"	1618150005	"ID914920005"	914920005	"click_on_offer"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"RESEARCH"	"1991-03-07 07:26:12"	"1991-03-07 07:31:06"	"COUNTER_NO_3"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200129"	200129	"Luis Page"	200036	"BSN_200036"	"SITE00036"	200004	"WEB_200004"	"N_WEB_A00004"	"CD5130363"	5130363	"Home Town"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_ClickOnOffer"	"RESEARCH"	"Looking for offers for purchase"			"SRC1"		100001		"1991-03-07 07:31:06"
" 199103071106200122 "	"199103071106200122"	"1991-03-07 07:31:06"	2	"199103071104200122"	"1991-03-07 07:03:02"	"ID1618150003"	1618150003	"ID914920003"	914920003	"add_items_into_wishlist"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"PURCHASE"	"1991-03-07 07:31:06"	"1991-03-07 07:31:12"	"COUNTER_NO_14"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200122"	200122	"Brayden Morris"	200013	"BSN_200013"	"SITE00013"	200004	"WEB_200004"	"N_WEB_A00004"	"CD5130353"	5130353	"Home Town"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_AddItemsIntoWishList"	"PURCHASE"	"Displays interest in product"			"SRC1"		100001		"1991-03-07 07:31:12"
" 199103071102200119 "	"199103071102200119"	"1991-03-07 07:31:12"	2	"199103071101200119"	"1991-03-07 06:51:16"	"ID1618150004"	1618150004	"ID914920004"	914920004	"password_change"	"INBOUND"	"ENQUIRY"	"ACTION"	"INTCATID_007"	"RESEARCH"	"1991-03-07 07:31:12"	"1991-03-07 07:35:04"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200119"	200119	"Bodhi Alford"	200042	"BSN_200042"	"SITE00042"	200010	"WEB_200010"	"N_WEB_A00010"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_Passwordchange"	"RESEARCH"	"Customer activity"			"SRC1"		100001		"1991-03-07 07:35:04"
" 199103071101200128 "	"199103071101200128"	"1991-03-07 07:35:04"	1	"199103071101200128"	"1991-03-07 17:01:00"	"ID1618150002"	1618150002	"ID914920002"	914920002	"login"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1991-03-07 07:35:04"	"1991-03-07 07:39:02"	"COUNTER_NO_8"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200128"	200128	"Harold Osborne"	200034	"BSN_200034"	"SITE00034"	200014	"WEB_200014"	"N_WEB_A00014"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"SUSPECT"	"ONL_Login"	"AWARENESS"	"Login to online page"			"SRC1"		100001		"1991-03-07 07:39:02"
" 199103071114200113 "	"199103071114200113"	"1991-03-07 07:35:04"	4	"199103071107200113"	"1991-03-07 07:11:38"	"ID1618150005"	1618150005	"ID914920005"	914920005	"cart_checkout"	"INBOUND"	"ENQUIRY"	"TRANSACT"	"INTCATID_005"	"PURCHASE"	"1991-03-07 07:35:04"	"1991-03-07 07:48:46"	"COUNTER_NO_12"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200113"	200113	"Jaden Robinson"	200023	"BSN_200023"	"SITE00023"	200013	"WEB_200013"	"N_WEB_A00013"	"CD5130004"	5130004	"Grand"	300002	"MRHRC L3 Group 2"	36	"S"	"CUSTOMER"	"ONL_CartCheckOut"	"PURCHASE"	"Displays interest in product"			"SRC1"		100001		"1991-03-07 07:48:46"
" 199103071114200109 "	"199103071114200109"	"1991-03-07 07:35:04"	5	"199103071107200109"	"1991-03-07 07:12:18"	"ID1618150004"	1618150004	"ID914920004"	914920004	"cart_checkout"	"INBOUND"	"ENQUIRY"	"TRANSACT"	"INTCATID_005"	"PURCHASE"	"1991-03-07 07:35:04"	"1991-03-07 07:38:32"	"COUNTER_NO_4"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200109"	200109	"Rhett Bates"	200006	"BSN_200006"	"SITE00006"	200001	"WEB_200001"	"N_WEB_A00001"	"CD5130010"	5130010	"T2 Ultra"	300002	"MRHRC L3 Group 2"	36	"S"	"CUSTOMER"	"ONL_CartCheckOut"	"PURCHASE"	"Displays interest in product"			"SRC1"		100001		"1991-03-07 07:38:32"
" 199103071101200127 "	"199103071101200127"	"1991-03-07 07:39:00"	1	"199103071101200127"	"1991-03-07 16:57:00"	"ID1618150001"	1618150001	"ID914920001"	914920001	"login"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1991-03-07 07:39:00"	"1991-03-07 07:39:06"	"COUNTER_NO_12"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200127"	200127	"Patrick Landry"	200034	"BSN_200034"	"SITE00034"	200013	"WEB_200013"	"N_WEB_A00013"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"SUSPECT"	"ONL_Login"	"AWARENESS"	"Login to online page"			"SRC1"		100001		"1991-03-07 07:39:06"
" 199103071106200115 "	"199103071106200115"	"1991-03-07 07:40:00"	3	"199103071113200115"	"1991-03-07 07:04:18"	"ID1618150006"	1618150006	"ID914920006"	914920006	"add_items_into_wishlist"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"PURCHASE"	"1991-03-07 07:40:00"	"1991-03-07 07:40:40"	"COUNTER_NO_14"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200115"	200115	"Julien Pate"	200003	"BSN_200003"	"SITE00003"	200012	"WEB_200012"	"N_WEB_A00012"	"CD5130132"	5130132	"KA242PMX"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_AddItemsIntoWishList"	"PURCHASE"	"Displays interest in product"			"SRC1"		100001		"1991-03-07 07:40:40"
" 199103071113200125 "	"199103071113200125"	"1991-03-07 07:40:40"	2	"199103071103200125"	"1991-03-07 07:14:00"	"ID1618150004"	1618150004	"ID914920004"	914920004	"click_on_offer"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"RESEARCH"	"1991-03-07 07:40:40"	"1991-03-07 07:41:54"	"COUNTER_NO_10"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200125"	200125	"Addison Burton"	200010	"BSN_200010"	"SITE00010"	200012	"WEB_200012"	"N_WEB_A00012"	"CD5130438"	5130438	"English"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_ClickOnOffer"	"RESEARCH"	"Looking for offers for purchase"			"SRC1"		100001		"1991-03-07 07:41:54"
" 199103071104200131 "	"199103071104200131"	"1991-03-07 07:41:54"	1	"199103071104200131"	"1991-03-07 17:29:00"	"ID1618150003"	1618150003	"ID914920003"	914920003	"product_enquiry"	"INBOUND"	"ENQUIRY"	"ENQUIRY"	"INTCATID_003"	"AWARENESS"	"1991-03-07 07:41:54"	"1991-03-07 07:42:56"	"COUNTER_NO_1"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200131"	200131	"Jamir Blackwell"	200016	"BSN_200016"	"SITE00016"	200004	"WEB_200004"	"N_WEB_A00004"	"CD5130385"	5130385	"Evok"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_ProductEnquiry"	"AWARENESS"	"Looking for purchase of item"			"SRC1"		100001		"1991-03-07 07:42:56"
" 199103071101200130 "	"199103071101200130"	"1991-03-07 07:42:56"	1	"199103071101200130"	"1991-03-07 17:23:00"	"ID1618150001"	1618150001	"ID914920001"	914920001	"login"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1991-03-07 07:42:56"	"1991-03-07 07:45:44"	"COUNTER_NO_13"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200130"	200130	"Griffin Sears"	200004	"BSN_200004"	"SITE00004"	200011	"WEB_200011"	"N_WEB_A00011"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"SUSPECT"	"ONL_Login"	"AWARENESS"	"Login to online page"			"SRC1"		100001		"1991-03-07 07:45:44"
" 199103071113200117 "	"199103071113200117"	"1991-03-07 07:45:44"	3	"199103071104200117"	"1991-03-07 07:04:00"	"ID1618150002"	1618150002	"ID914920002"	914920002	"click_on_offer"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"RESEARCH"	"1991-03-07 07:45:44"	"1991-03-07 07:45:56"	"COUNTER_NO_5"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200117"	200117	"Ellen Bruce"	200040	"BSN_200040"	"SITE00040"	200001	"WEB_200001"	"N_WEB_A00001"	"CD5130268"	5130268	"Tanjore"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_ClickOnOffer"	"RESEARCH"	"Looking for offers for purchase"			"SRC1"		100001		"1991-03-07 07:45:56"
" 199103071108200129 "	"199103071108200129"	"1991-03-07 07:45:56"	2	"199103071113200129"	"1991-03-07 07:26:12"	"ID1618150006"	1618150006	"ID914920006"	914920006	"add_items_into_cart"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"PURCHASE"	"1991-03-07 07:45:56"	"1991-03-07 07:46:12"	"COUNTER_NO_3"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200129"	200129	"Luis Page"	200048	"BSN_200048"	"SITE00048"	200002	"WEB_200002"	"N_WEB_A00002"	"CD5130432"	5130432	"Chemistry"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_AddItemsIntoCart"	"PURCHASE"	"Displays willingness to buy"			"SRC1"		100001		"1991-03-07 07:46:12"
" 199103071112200126 "	"199103071112200126"	"1991-03-07 07:46:12"	2	"199103071103200126"	"1991-03-07 07:14:12"	"ID1618150004"	1618150004	"ID914920004"	914920004	"click_on_product"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"RESEARCH"	"1991-03-07 07:46:12"	"1991-03-07 07:48:26"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200126"	200126	"Brielle Price"	200012	"BSN_200012"	"SITE00012"	200013	"WEB_200013"	"N_WEB_A00013"	"CD5130335"	5130335	"Evok"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_ClickOnProduct"	"RESEARCH"	"Looking for purchase of item"			"SRC1"		100001		"1991-03-07 07:48:26"
" 199103071114200091 "	"199103071114200091"	"1991-03-07 07:46:12"	8	"199103071111200091"	"1991-03-07 07:24:18"	"ID1618150001"	1618150001	"ID914920001"	914920001	"cart_checkout"	"INBOUND"	"ENQUIRY"	"TRANSACT"	"INTCATID_005"	"PURCHASE"	"1991-03-07 07:46:12"	"1991-03-07 07:49:58"	"COUNTER_NO_1"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200091"	200091	"Lilyanna Marsh"	200046	"BSN_200046"	"SITE00046"	200003	"WEB_200003"	"N_WEB_A00003"	"CD5130002"	5130002	"Spark"	300002	"MRHRC L3 Group 2"	36	"S"	"CUSTOMER"	"ONL_CartCheckOut"	"PURCHASE"	"Displays interest in product"			"SRC1"		100001		"1991-03-07 07:49:58"
" 199103071101200132 "	"199103071101200132"	"1991-03-07 07:46:00"	1	"199103071101200132"	"1991-03-07 17:49:00"	"ID1618150006"	1618150006	"ID914920006"	914920006	"login"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1991-03-07 07:46:00"	"1991-03-07 07:50:40"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200132"	200132	"Kasey Summers"	200012	"BSN_200012"	"SITE00012"	200008	"WEB_200008"	"N_WEB_A00008"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"SUSPECT"	"ONL_Login"	"AWARENESS"	"Login to online page"			"SRC1"		100001		"1991-03-07 07:50:40"
" 199103071103200128 "	"199103071103200128"	"1991-03-07 07:51:00"	2	"199103071101200128"	"1991-03-07 07:39:02"	"ID1618150006"	1618150006	"ID914920006"	914920006	"read_review"	"INBOUND"	"ENQUIRY"	"ENQUIRY"	"INTCATID_003"	"RESEARCH"	"1991-03-07 07:51:00"	"1991-03-07 07:53:02"	"COUNTER_NO_8"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200128"	200128	"Harold Osborne"	200036	"BSN_200036"	"SITE00036"	200003	"WEB_200003"	"N_WEB_A00003"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_ReadReview"	"RESEARCH"	"Evaluation of options by customer"			"SRC1"		100001		"1991-03-07 07:53:02"
" 199103071106200120 "	"199103071106200120"	"1991-03-07 07:53:02"	3	"199103071112200120"	"1991-03-07 07:26:04"	"ID1618150003"	1618150003	"ID914920003"	914920003	"add_items_into_wishlist"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"PURCHASE"	"1991-03-07 07:53:02"	"1991-03-07 07:54:46"	"COUNTER_NO_6"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200120"	200120	"Priscilla Potter"	200002	"BSN_200002"	"SITE00002"	200014	"WEB_200014"	"N_WEB_A00014"	"CD5130337"	5130337	"Godrej Interio"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_AddItemsIntoWishList"	"PURCHASE"	"Displays interest in product"			"SRC1"		100001		"1991-03-07 07:54:46"
" 199103071107200118 "	"199103071107200118"	"1991-03-07 07:54:46"	4	"199103071106200118"	"1991-03-07 07:25:02"	"ID1618150006"	1618150006	"ID914920006"	914920006	"delete_items_from_wishlist"	"INBOUND"	"ENQUIRY"	"DESELECT"	"INTCATID_009"	"PURCHASE"	"1991-03-07 07:54:46"	"1991-03-07 07:54:50"	"COUNTER_NO_5"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200118"	200118	"Iris Andrews"	200021	"BSN_200021"	"SITE00021"	200012	"WEB_200012"	"N_WEB_A00012"	"CD5130434"	5130434	"English"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_DeleteItemsFromWishList"	"PURCHASE"	"Displays dis-interest in product"			"SRC1"		100001		"1991-03-07 07:54:50"
" 199103071106200123 "	"199103071106200123"	"1991-03-07 07:54:50"	3	"199103071103200123"	"1991-03-07 07:14:00"	"ID1618150004"	1618150004	"ID914920004"	914920004	"add_items_into_wishlist"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"PURCHASE"	"1991-03-07 07:54:50"	"1991-03-07 07:55:40"	"COUNTER_NO_3"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200123"	200123	"Howard Ashley"	200008	"BSN_200008"	"SITE00008"	200009	"WEB_200009"	"N_WEB_A00009"	"CD5130052"	5130052	"X55LA"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_AddItemsIntoWishList"	"PURCHASE"	"Displays interest in product"			"SRC1"		100001		"1991-03-07 07:55:40"
" 199103071107200122 "	"199103071107200122"	"1991-03-07 07:55:40"	3	"199103071106200122"	"1991-03-07 07:31:06"	"ID1618150006"	1618150006	"ID914920006"	914920006	"delete_items_from_wishlist"	"INBOUND"	"ENQUIRY"	"DESELECT"	"INTCATID_009"	"PURCHASE"	"1991-03-07 07:55:40"	"1991-03-07 07:57:02"	"COUNTER_NO_14"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200122"	200122	"Brayden Morris"	200028	"BSN_200028"	"SITE00028"	200009	"WEB_200009"	"N_WEB_A00009"	"CD5130234"	5130234	"Enamel Work"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_DeleteItemsFromWishList"	"PURCHASE"	"Displays dis-interest in product"			"SRC1"		100001		"1991-03-07 07:57:02"
" 199103071102200124 "	"199103071102200124"	"1991-03-07 07:57:02"	2	"199103071101200124"	"1991-03-07 07:24:18"	"ID1618150005"	1618150005	"ID914920005"	914920005	"password_change"	"INBOUND"	"ENQUIRY"	"ACTION"	"INTCATID_007"	"RESEARCH"	"1991-03-07 07:57:02"	"1991-03-07 07:59:26"	"COUNTER_NO_6"	12090001	"CD12090001"	"INTERACTION"	19910307103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200124"	200124	"Nash Marks"	200024	"BSN_200024"	"SITE00024"	200003	"WEB_200003"	"N_WEB_A00003"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_Passwordchange"	"RESEARCH"	"Customer activity"			"SRC1"		100001		"1991-03-07 07:59:26"
