intrctn_sr_id,intrctn_id,intrctn_ln_item_seq_num,intrctn_dttm,prev_intrctn_id,prev_intrctn_dttm,intrctn_type,intrctn_dirctn,intrctn_ctgry,intrctn_sub_ctgry,intrctn_ctgry_id,intrctn_reason,intrctn_begin_dttm,intrctn_end_dttm,act_type_id,act_type_cd,act_type,act_id,emp_id,emp_cd,terminal_nm,chnl_id,chnl_cd,chnl_nm,tch_pnt_id,tch_pnt_cd,tch_pnt_nm,cust_id,cust_ref_int_id,cust_nm,bsn_unit_id,bsn_unit_cd,bsn_unit_nm,locn_id,locn_cd,locn_nm,item_id,item_ref_int_id,item_nm,mrhrc_hier_grp_id,mrhrc_hier_grp_nm,sev_type,prio_type,intrctn_desc,st_id,st_cd,ofr_intrctn_type,intrctn_event,serv_req_creat_dt,tgt_resln_dt,assign_to_emp,assign_to_emp_nm,assign_dt,cust_escln_flg,cust_escln_dt,closure_dt,closure_rmrks,reopen_dt,reopen_rsn,reopen_rmrks,batch_run_id,job_run_id,src_sys_id,src_sys_nm,tenant_id,rec_creat_by,rec_creat_dttm
199103071305200103,199103071305200103,4,1991-03-07 06:56:14,199103071114200103,1991-03-07 06:55:30,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1991-03-07 06:56:14,1991-03-07 06:56:14,12090003,CD12090003,SERVICE REQUEST,19910307103400103,50003,CD50003,COUNTER_NO_11,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200103,200103,Olive Haney,200043,BSN_200043,SITE00043,200012,WEB_200012,N_WEB_A00012,CD5130239,5130239,Mysore Painting,200002,MRHRC L2 Group 2,LOW,MEDIUM,Displays interest in product,36,S,CUSTOMER,CC_ServiceRequest,1991-01-07 ,1991-01-09 ,50003,CD50003,1991-01-07 ,,,1991-01-09 ,Service Request Registered,1991-01-07 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1991-03-07 06:56:14
199103071306200109,199103071306200109,6,1991-03-07 07:38:38,199103071114200109,1991-03-07 07:37:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1991-03-07 07:38:38,1991-03-07 07:38:38,12090003,CD12090003,SERVICE REQUEST,19910307103400109,50003,CD50003,COUNTER_NO_4,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200109,200109,Rhett Bates,200032,BSN_200032,SITE00032,200002,WEB_200002,N_WEB_A00002,CD5130263,5130263,Gesso Painting,200002,MRHRC L2 Group 2,MEDIUM,HIGH,Displays interest in product,36,S,CUSTOMER,CC_RaiseComplaints,1991-01-07 ,1991-01-09 ,50003,CD50003,1991-01-07 ,,,1991-01-09 ,Complaint Registered,1991-01-07 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1991-03-07 07:38:38
199103071305200115,199103071305200115,6,1991-03-07 08:27:24,199103071114200115,1991-03-07 08:24:56,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1991-03-07 08:27:24,1991-03-07 08:27:24,12090003,CD12090003,SERVICE REQUEST,19910307103400115,50003,CD50003,COUNTER_NO_14,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200115,200115,Julien Pate,200004,BSN_200004,SITE00004,200014,WEB_200014,N_WEB_A00014,CD5130324,5130324,Royal Oak,200002,MRHRC L2 Group 2,LOW,LOW,Displays interest in product,36,S,CUSTOMER,CC_ServiceRequest,1991-01-07 ,1991-01-09 ,50003,CD50003,1991-01-07 ,,,1991-01-09 ,Service Request Registered,1991-01-07 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1991-03-07 08:27:24
199103071305200123,199103071305200123,6,1991-03-07 08:46:30,199103071114200123,1991-03-07 08:46:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1991-03-07 08:46:30,1991-03-07 08:46:30,12090003,CD12090003,SERVICE REQUEST,19910307103400123,50004,CD50004,COUNTER_NO_3,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200123,200123,Howard Ashley,200012,BSN_200012,SITE00012,200014,WEB_200014,N_WEB_A00014,CD5130158,5130158,Blue,200002,MRHRC L2 Group 2,MEDIUM,MEDIUM,Displays interest in product,36,S,CUSTOMER,CC_ServiceRequest,1991-01-07 ,1991-01-09 ,50004,CD50004,1991-01-07 ,,,1991-01-09 ,Service Request Registered,1991-01-07 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1991-03-07 08:46:30
199103071306200118,199103071306200118,8,1991-03-07 09:26:34,199103071114200118,1991-03-07 09:23:30,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1991-03-07 09:26:34,1991-03-07 09:26:34,12090003,CD12090003,SERVICE REQUEST,19910307103400118,50004,CD50004,COUNTER_NO_5,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200118,200118,Iris Andrews,200042,BSN_200042,SITE00042,200014,WEB_200014,N_WEB_A00014,CD5130382,5130382,Godrej Interio,200002,MRHRC L2 Group 2,HIGH,HIGH,Displays interest in product,36,S,CUSTOMER,CC_RaiseComplaints,1991-01-07 ,1991-01-09 ,50004,CD50004,1991-01-07 ,,,1991-01-09 ,Complaint Registered,1991-01-07 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1991-03-07 09:26:34
199103071305200122,199103071305200122,7,1991-03-07 09:28:00,199103071114200122,1991-03-07 09:25:38,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1991-03-07 09:28:00,1991-03-07 09:28:00,12090003,CD12090003,SERVICE REQUEST,19910307103400122,50003,CD50003,COUNTER_NO_14,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200122,200122,Brayden Morris,200010,BSN_200010,SITE00010,200005,WEB_200005,N_WEB_A00005,CD5130210,5130210,Flared,200002,MRHRC L2 Group 2,MEDIUM,MEDIUM,Displays interest in product,36,S,CUSTOMER,CC_ServiceRequest,1991-01-07 ,1991-01-09 ,50003,CD50003,1991-01-07 ,,,1991-01-09 ,Service Request Registered,1991-01-07 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1991-03-07 09:28:00
199103071305200133,199103071305200133,6,1991-03-07 10:03:22,199103071114200133,1991-03-07 09:58:18,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1991-03-07 10:03:22,1991-03-07 10:03:22,12090003,CD12090003,SERVICE REQUEST,19910307103400133,50003,CD50003,COUNTER_NO_12,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200133,200133,Diamond Mcmillan,200040,BSN_200040,SITE00040,200003,WEB_200003,N_WEB_A00003,CD5130258,5130258,Hill Painting,200002,MRHRC L2 Group 2,LOW,MEDIUM,Displays interest in product,36,S,CUSTOMER,CC_ServiceRequest,1991-01-07 ,1991-01-09 ,50003,CD50003,1991-01-07 ,,,1991-01-09 ,Service Request Registered,1991-01-07 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1991-03-07 10:03:22
199103071305200136,199103071305200136,5,1991-03-07 10:11:32,199103071114200136,1991-03-07 10:06:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1991-03-07 10:11:32,1991-03-07 10:11:32,12090003,CD12090003,SERVICE REQUEST,19910307103400136,50004,CD50004,COUNTER_NO_12,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200136,200136,Ross Rowland,200020,BSN_200020,SITE00020,200003,WEB_200003,N_WEB_A00003,CD5130405,5130405,Civil Engineering,200002,MRHRC L2 Group 2,HIGH,MEDIUM,Displays interest in product,36,S,CUSTOMER,CC_ServiceRequest,1991-01-07 ,1991-01-09 ,50004,CD50004,1991-01-07 ,,,1991-01-09 ,Service Request Registered,1991-01-07 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1991-03-07 10:11:32
199103071306200148,199103071306200148,6,1991-03-07 11:41:30,199103071114200148,1991-03-07 11:40:04,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1991-03-07 11:41:30,1991-03-07 11:41:30,12090003,CD12090003,SERVICE REQUEST,19910307103400148,50004,CD50004,COUNTER_NO_10,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200148,200148,Gia Randall,200010,BSN_200010,SITE00010,200004,WEB_200004,N_WEB_A00004,CD5130020,5130020,Xtron,200002,MRHRC L2 Group 2,MEDIUM,HIGH,Displays interest in product,36,S,CUSTOMER,CC_RaiseComplaints,1991-01-07 ,1991-01-09 ,50004,CD50004,1991-01-07 ,,,1991-01-09 ,Complaint Registered,1991-01-07 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1991-03-07 11:41:30
199103071306200140,199103071306200140,9,1991-03-07 11:46:04,199103071114200140,1991-03-07 11:41:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1991-03-07 11:46:04,1991-03-07 11:46:04,12090003,CD12090003,SERVICE REQUEST,19910307103400140,50003,CD50003,COUNTER_NO_10,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200140,200140,Lennox Vargas,200013,BSN_200013,SITE00013,200013,WEB_200013,N_WEB_A00013,CD5130205,5130205,Silk Cotton Blend,200002,MRHRC L2 Group 2,LOW,MEDIUM,Displays interest in product,36,S,CUSTOMER,CC_RaiseComplaints,1991-01-07 ,1991-01-09 ,50003,CD50003,1991-01-07 ,,,1991-01-09 ,Complaint Registered,1991-01-07 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1991-03-07 11:46:04
199103071305200173,199103071305200173,7,1991-03-07 14:15:16,199103071114200173,1991-03-07 14:09:10,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1991-03-07 14:15:16,1991-03-07 14:15:16,12090003,CD12090003,SERVICE REQUEST,19910307103400173,50002,CD50002,COUNTER_NO_13,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200173,200173,Bethany Cruz,200044,BSN_200044,SITE00044,200011,WEB_200011,N_WEB_A00011,CD5130298,5130298,Ajanta,200002,MRHRC L2 Group 2,HIGH,HIGH,Displays interest in product,36,S,CUSTOMER,CC_ServiceRequest,1991-01-07 ,1991-01-09 ,50002,CD50002,1991-01-07 ,,,1991-01-09 ,Service Request Registered,1991-01-07 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1991-03-07 14:15:16
199103071306200166,199103071306200166,9,1991-03-07 14:37:44,199103071114200166,1991-03-07 14:29:44,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1991-03-07 14:37:44,1991-03-07 14:37:44,12090003,CD12090003,SERVICE REQUEST,19910307103400166,50002,CD50002,COUNTER_NO_4,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200166,200166,Johnathan Hammond,200042,BSN_200042,SITE00042,200007,WEB_200007,N_WEB_A00007,CD5130051,5130051,AC101TU,200002,MRHRC L2 Group 2,MEDIUM,LOW,Displays interest in product,36,S,CUSTOMER,CC_RaiseComplaints,1991-01-07 ,1991-01-09 ,50002,CD50002,1991-01-07 ,,,1991-01-09 ,Complaint Registered,1991-01-07 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1991-03-07 14:37:44
199103071306200190,199103071306200190,6,1991-03-07 16:22:24,199103071114200190,1991-03-07 16:18:06,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1991-03-07 16:22:24,1991-03-07 16:22:24,12090003,CD12090003,SERVICE REQUEST,19910307103400190,50002,CD50002,COUNTER_NO_13,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200190,200190,Izayah Page,200037,BSN_200037,SITE00037,200002,WEB_200002,N_WEB_A00002,CD5130302,5130302,Casio,200002,MRHRC L2 Group 2,MEDIUM,HIGH,Displays interest in product,36,S,CUSTOMER,CC_RaiseComplaints,1991-01-07 ,1991-01-09 ,50002,CD50002,1991-01-07 ,,,1991-01-09 ,Complaint Registered,1991-01-07 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1991-03-07 16:22:24
199103071305200194,199103071305200194,10,1991-03-07 19:21:26,199103071114200194,1991-03-07 19:09:36,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1991-03-07 19:21:26,1991-03-07 19:21:26,12090003,CD12090003,SERVICE REQUEST,19910307103400194,50002,CD50002,COUNTER_NO_8,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200194,200194,Soren Shepard,200049,BSN_200049,SITE00049,200014,WEB_200014,N_WEB_A00014,CD5130103,5130103,KD-65X9300D,200002,MRHRC L2 Group 2,HIGH,MEDIUM,Displays interest in product,36,S,CUSTOMER,CC_ServiceRequest,1991-01-07 ,1991-01-09 ,50002,CD50002,1991-01-07 ,,,1991-01-09 ,Service Request Registered,1991-01-07 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1991-03-07 19:21:26
199103071306200198,199103071306200198,9,1991-03-07 21:07:36,199103071114200198,1991-03-07 20:05:56,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1991-03-07 21:07:36,1991-03-07 21:07:36,12090003,CD12090003,SERVICE REQUEST,19910307103400198,50002,CD50002,COUNTER_NO_9,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200198,200198,Arjun Mcfarland,200044,BSN_200044,SITE00044,200014,WEB_200014,N_WEB_A00014,CD5130346,5130346,The Attic,200002,MRHRC L2 Group 2,LOW,MEDIUM,Displays interest in product,36,S,CUSTOMER,CC_RaiseComplaints,1991-01-07 ,1991-01-09 ,50002,CD50002,1991-01-07 ,,,1991-01-09 ,Complaint Registered,1991-01-07 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1991-03-07 21:07:36
199103091306200031,199103091306200031,8,1991-03-09 21:36:40,199103091114200031,1991-03-09 21:35:30,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1991-03-09 21:36:40,1991-03-09 21:36:40,12090003,CD12090003,SERVICE REQUEST,19910309103400031,50004,CD50004,COUNTER_NO_7,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200031,200031,Van Mccullough,200032,BSN_200032,SITE00032,200013,WEB_200013,N_WEB_A00013,CD5130377,5130377,Godrej Interio,200002,MRHRC L2 Group 2,LOW,LOW,Displays interest in product,36,S,CUSTOMER,CC_RaiseComplaints,1991-01-09 ,1991-01-11 ,50004,CD50004,1991-01-09 ,,,1991-01-11 ,Complaint Registered,1991-01-09 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1991-03-09 21:36:40
199103111306200061,199103111306200061,5,1991-03-11 00:55:12,199103111114200061,1991-03-11 00:38:48,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1991-03-11 00:55:12,1991-03-11 00:55:12,12090003,CD12090003,SERVICE REQUEST,19910311103400061,50002,CD50002,COUNTER_NO_2,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200061,200061,Kayden Fox,200005,BSN_200005,SITE00005,200007,WEB_200007,N_WEB_A00007,CD5130163,5130163,Solid Neck,200002,MRHRC L2 Group 2,LOW,HIGH,Displays interest in product,36,S,CUSTOMER,CC_RaiseComplaints,1991-01-11 ,1991-01-13 ,50002,CD50002,1991-01-11 ,,,1991-01-13 ,Complaint Registered,1991-01-11 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1991-03-11 00:55:12
199103111306200078,199103111306200078,5,1991-03-11 05:13:10,199103111114200078,1991-03-11 05:11:38,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1991-03-11 05:13:10,1991-03-11 05:13:10,12090003,CD12090003,SERVICE REQUEST,19910311103400078,50002,CD50002,COUNTER_NO_2,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST200078,200078,Siena Miles,200014,BSN_200014,SITE00014,200004,WEB_200004,N_WEB_A00004,CD5130411,5130411,Linguistics,200002,MRHRC L2 Group 2,MEDIUM,LOW,Displays interest in product,36,S,CUSTOMER,CC_RaiseComplaints,1991-01-11 ,1991-01-13 ,50002,CD50002,1991-01-11 ,,,1991-01-13 ,Complaint Registered,1991-01-11 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1991-03-11 05:13:10
199404101305300012,199404101305300012,1,1994-04-10 22:01:06,199404101305300012,1994-04-10 23:03:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 22:01:06,1994-04-10 22:01:06,12090003,CD12090003,SERVICE REQUEST,19940410103400012,50003,CD50003,COUNTER_NO_11,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300012,300012,Triston Gilmore,200039,BSN_200039,SITE00039,200004,WEB_200004,N_WEB_A00004,CD5130080,5130080,L3200,200002,MRHRC L2 Group 2,LOW,MEDIUM,Looking for purchase of item,36,S,LEAD,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 22:01:06
199404101306300033,199404101306300033,1,1994-04-10 23:41:04,199404101306300033,1994-04-11 02:23:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 23:41:04,1994-04-10 23:41:04,12090003,CD12090003,SERVICE REQUEST,19940410103400033,50002,CD50002,COUNTER_NO_10,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300033,300033,Caiden Shaffer,200046,BSN_200046,SITE00046,200002,WEB_200002,N_WEB_A00002,CD5130445,5130445,Disaster & Recovery,200002,MRHRC L2 Group 2,HIGH,LOW,Feedback on Social Media,36,S,EVANGELIST,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 23:41:04
199404101306300045,199404101306300045,1,1994-04-10 00:51:04,199404101306300045,1994-04-10 04:43:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 00:51:04,1994-04-10 00:51:04,12090003,CD12090003,SERVICE REQUEST,19940410103400045,50004,CD50004,COUNTER_NO_3,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300045,300045,Royce Summers,200029,BSN_200029,SITE00029,200013,WEB_200013,N_WEB_A00013,CD5130404,5130404,Bio-Medical,200002,MRHRC L2 Group 2,HIGH,HIGH,Looking for purchase of item,36,S,LEAD,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 00:51:04
199404101306300054,199404101306300054,1,1994-04-10 01:38:06,199404101306300054,1994-04-10 06:17:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 01:38:06,1994-04-10 01:38:06,12090003,CD12090003,SERVICE REQUEST,19940410103400054,50002,CD50002,COUNTER_NO_8,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300054,300054,Lilia David,200016,BSN_200016,SITE00016,200002,WEB_200002,N_WEB_A00002,CD5130378,5130378,Home Town,200002,MRHRC L2 Group 2,HIGH,HIGH,Feedback on Social Media,36,S,EVANGELIST,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 01:38:06
199404101306300059,199404101306300059,1,1994-04-10 02:05:06,199404101306300059,1994-04-10 07:11:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 02:05:06,1994-04-10 02:05:06,12090003,CD12090003,SERVICE REQUEST,19940410103400059,50002,CD50002,COUNTER_NO_4,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300059,300059,Libby Gallagher,200037,BSN_200037,SITE00037,200005,WEB_200005,N_WEB_A00005,CD5130045,5130045,Leopord Pro,200002,MRHRC L2 Group 2,HIGH,LOW,Walked in to store,36,S,SUSPECT,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 02:05:06
199404101306300063,199404101306300063,1,1994-04-10 02:22:04,199404101306300063,1994-04-10 07:45:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 02:22:04,1994-04-10 02:22:04,12090003,CD12090003,SERVICE REQUEST,19940410103400063,50003,CD50003,COUNTER_NO_12,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300063,300063,Ivan Ferrell,200043,BSN_200043,SITE00043,200008,WEB_200008,N_WEB_A00008,CD5130170,5130170,V-Neck,200002,MRHRC L2 Group 2,LOW,HIGH,Looking for purchase of item,36,S,LEAD,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 02:22:04
199404101305300064,199404101305300064,1,1994-04-10 02:25:06,199404101305300064,1994-04-10 07:51:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 02:25:06,1994-04-10 02:25:06,12090003,CD12090003,SERVICE REQUEST,19940410103400064,50004,CD50004,COUNTER_NO_6,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300064,300064,Gia Conley,200020,BSN_200020,SITE00020,200007,WEB_200007,N_WEB_A00007,CD5130055,5130055,Core i7,200002,MRHRC L2 Group 2,HIGH,HIGH,Walked in to store,36,S,SUSPECT,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 02:25:06
199404101305300065,199404101305300065,1,1994-04-10 02:31:04,199404101305300065,1994-04-10 08:03:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 02:31:04,1994-04-10 02:31:04,12090003,CD12090003,SERVICE REQUEST,19940410103400065,50004,CD50004,COUNTER_NO_13,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300065,300065,Lucas Miles,200008,BSN_200008,SITE00008,200005,WEB_200005,N_WEB_A00005,CD5130304,5130304,YNA,200002,MRHRC L2 Group 2,HIGH,LOW,Looking for offers for purchase,36,S,LEAD,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 02:31:04
199404101306300066,199404101306300066,1,1994-04-10 02:37:06,199404101306300066,1994-04-10 08:15:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 02:37:06,1994-04-10 02:37:06,12090003,CD12090003,SERVICE REQUEST,19940410103400066,50002,CD50002,COUNTER_NO_13,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300066,300066,Wyatt Elliott,200031,BSN_200031,SITE00031,200014,WEB_200014,N_WEB_A00014,CD5130395,5130395,Evok,200002,MRHRC L2 Group 2,MEDIUM,HIGH,Looking for offers for purchase,36,S,LEAD,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 02:37:06
199404101305300072,199404101305300072,1,1994-04-10 03:08:06,199404101305300072,1994-04-10 09:17:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 03:08:06,1994-04-10 03:08:06,12090003,CD12090003,SERVICE REQUEST,19940410103400072,50004,CD50004,COUNTER_NO_3,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300072,300072,Yaritza Bender,200018,BSN_200018,SITE00018,200001,WEB_200001,N_WEB_A00001,CD5130037,5130037,Core i3,200002,MRHRC L2 Group 2,HIGH,HIGH,Displays interest in product,36,S,PROSPECT,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 03:08:06
199404101305300074,199404101305300074,1,1994-04-10 03:20:06,199404101305300074,1994-04-10 09:41:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 03:20:06,1994-04-10 03:20:06,12090003,CD12090003,SERVICE REQUEST,19940410103400074,50004,CD50004,COUNTER_NO_14,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300074,300074,Martha Ramos,200002,BSN_200002,SITE00002,200013,WEB_200013,N_WEB_A00013,CD5130007,5130007,Mach One Plus,200002,MRHRC L2 Group 2,HIGH,HIGH,Displays interest in product,36,S,PROSPECT,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 03:20:06
199404101305300076,199404101305300076,1,1994-04-10 03:29:06,199404101305300076,1994-04-10 09:59:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 03:29:06,1994-04-10 03:29:06,12090003,CD12090003,SERVICE REQUEST,19940410103400076,50002,CD50002,COUNTER_NO_5,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300076,300076,Aubree Workman,200038,BSN_200038,SITE00038,200001,WEB_200001,N_WEB_A00001,CD5130122,5130122,WT725QPNDMP,200002,MRHRC L2 Group 2,HIGH,LOW,Looking for offers for purchase,36,S,LEAD,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 03:29:06
199404101306300078,199404101306300078,1,1994-04-10 03:37:04,199404101306300078,1994-04-10 10:15:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 03:37:04,1994-04-10 03:37:04,12090003,CD12090003,SERVICE REQUEST,19940410103400078,50004,CD50004,COUNTER_NO_14,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300078,300078,Destiny Wooten,200039,BSN_200039,SITE00039,200004,WEB_200004,N_WEB_A00004,CD5130206,5130206,Anarkali,200002,MRHRC L2 Group 2,HIGH,LOW,Probable customer activity,36,S,SUSPECT,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 03:37:04
